không,bình thường,,
Đường truyền internet bị chậm dẫn đến nghe giảng hơi khó khăn,tệ,,
Âm thanh hình ảnh,tệ,,
Thiết bị và đường truyền internet,tệ,,
mạng yếu ,tệ,,
Moi mac,tệ,,
đường truyền không ổn định,tệ,,
Đường truyền không ổn định,tệ,,
khó tiếp thu,tệ,,
không có,bình thường,,
không có ,bình thường,,
k,bình thường,,
đường truyền internet không ổn định,tệ,,
không,bình thường,,
Không,bình thường,,
Không,bình thường,,
"Mang yeu, khong hieu bai",tệ,,
khong co,bình thường,,
khó hiểu bài,tệ,,
Mạng kết nối hay bị mất mạng,tệ,,
"mạng yếu, tốn chi phí phòng",tệ,,
mạng lag,tệ,,
Đôi khi em bị mất tín hiệu khi đang thuyết trình,tệ,,
Mạng ko thể đáp ứng trong vài trường hợp ,tệ,,
"Mạng lag, hao điện, ko có tài liệu offline, và rất nhiều bất tiện khác",rất tệ,,
"mạng yếu, khó khăn trong quá trình thảo luận",tệ,,
Mạng lag,tệ,,
không có khó khăn,tốt,,
KHÔNG GẶP MẶT BẠN BÈ ĐỂ TRAO ĐỔI DỄ DÀNG HƠN,tệ,,
Cúp điện hoặc mạng yếu khó nge thầy cô giảng dạy ạ,tệ,,
lag,tệ,,
Ko,bình thường,,
Wifi yếu,tệ,,
Đường truyền internet đôi khi không ổn định,tệ,,
Không có,bình thường,,
Đường truyền về mạng yếu,tệ,,
Không,bình thường,,
không có quá nhiều khó khăn,tệ,,
"mất mạng, mất điện",tệ,,
Không có và mìmh mong đc học onl tiếp,tệ,,
"mất điện, mất mạng",tệ,,
khó trao đổi với giảng viên,tệ,,
Không ,bình thường,,
không có,bình thường,,
a,không liên quan,,
đường truyền internet,tệ,,
Mạng yếu ,tệ,,
đường truyền không ổn định,tệ,,
đường truyền mạng không tốt,tệ,,
Không có ,bình thường,,
buồn ngủ,tệ,,
hay rớt mạng internet,tệ,,
Khó tiếp thu,tệ,,
Khó tiếp thu kiến thức,tệ,,
Không có,bình thường,,
Hay rớt mạng ,tệ,,
khong co,tệ,,
Không có,bình thường,,
đường truyền internet,tệ,,
Thời gian,không liên quan,,
Khó hiểu bài,tệ,,
Đường truyền internet hơi kém,tệ,,
Đường truyền kém ,tệ,,
Mạng lag,tệ,,
Học,không liên quan,,
Internet yếu,tệ,,
Mang lang,tệ,,
Không có,bình thường,,
.,không liên quan,,
Kết nối internet,tệ,,
Không có,bình thường,,
đường truyền internet không ổn định,tệ,,
không,bình thường,,
Không tt trực tiếp,tệ,,
cúp điện ạ,tệ,,
mạng lag mất mạng,tệ,,
Gặp vấn đề về internet,tệ,,
lag ,tệ,,
Không,bình thường,,
a,không liên quan,,
ko,bình thường,,
Không,bình thường,,
về mạng hay bị lag,tệ,,
Tốt,tốt,,
Không có,bình thường,,
buồn ngủ ,tệ,,
Khó tiếp thu,tệ,,
Không có,bình thường,,
mạng không ổn định,tệ,,
Mạng lang,tệ,,
đường truyền internet không ổn định,tệ,,
Mạng yếu,tệ,,
mất điện,tệ,,
Dễ bị mất mạng không học được,tệ,,
Mạng Internet bất thường ,tệ,,
k,bình thường,,
Đường truyền không ổn định.,tệ,,
Mạng,tệ,,
không trao đổi được nhiều với gv,tệ,,
đường truyền mạng ,tệ,,
Wifi yếu,tệ,,
Khoa tiếp thu,tệ,,
Tương tác trực tiếp vẫn hiệu quả hơn,tệ,,
rớt mạng,tệ,,
Dễ buồn ngủ,tệ,,
Mạng yếu,tệ,,
Mạng yếu ,tệ,,
không có,bình thường,,
Mạng yếu dễ bị văng khỏi lớp,tệ,,
Phân tâm ,tệ,,
Khó tưong tác,tệ,,
Hơi lười,tệ,,
đường truyền internet k ổn định ,tệ,,
Không được gặp mặt bạn bè,tệ,,
Khó tiếp thu bài,tệ,,
Đường truyền internet yếu,tệ,,
"Khó tương tác giảng viên, tốn nhiều thời gian, đau lưng, mỏi mắt, khó nắm chắc kiến thức.",rất tệ,,
k,bình thường,,
(đường truyền internet; thiết bị sử dụng học trực tuyến,tệ,,
đường truyền Internet,tệ,,
không,bình thường,,
không,bình thường,,
Mạng lag,tệ,,
a,không liên quan,,
gián đoạn mạng,tệ,,
mạng kém ,tệ,,
Internet,không liên quan,,
"thiết bị, đường truyền đôi khi không đáp ứng ",tệ,,
mạng hay bị lad,tệ,,
đường truyền internet,tệ,,
k,bình thường,,
không có,bình thường,,
mạng yếu ,tệ,,
đôi khi đường truyền mạng không tốt,tệ,,
bình thường,bình thường,,
Dạ,không liên quan,,
Không có ,bình thường,,
Mất kết nối mạng thường xuyên,tệ,,
không có,bình thường,,
khong co,bình thường,,
Không,bình thường,,
"mạng yếu, tốn chi phí phòng trọ",tệ,,
Đôi khi em bị mất tín hiệu trong lúc học,tệ,,
Mạng chưa ổn định ,tệ,,
"Hao điện, không có tài liệu offline",tệ,,
đôi khi wifi chập chờn,tệ,,
mạng yếu,tệ,,
không có,bình thường,,
không,bình thường,,
mạng lag,tệ,,
không có,bình thường,,
mạng yếu,tệ,,
Đường truyền,bình thường,,
KHÔNG,bình thường,,
không,bình thường,,
internet kết nối yếu,tệ,,
Đường truyền internet luôn bị gián đoạn,tệ,,
Không,bình thường,,
Không,bình thường,,
đường truyền internet,tệ,,
Mạng yếu,tệ,,
"đường truyền internet, khó tương tác trực tiếp với giảng viên",tệ,,
Thiết bị hỗ trợ học tập,tệ,,
Đường truyền internet bị chậm dẫn đến nghe giảng hơi khó khăn,tệ,,
Không có,bình thường,,
Đường truyền mạng không ổn định,tệ,,
Không có,bình thường,,
khong gap b,bình thường,,
Khong,bình thường,,
Mạng,tệ,,
Có thể bị rớt mạng,tệ,,
Gián đoạn do kết nối internet kém,tệ,,
mạng yếu,tệ,,
đường truyền yếu,tệ,,
Đường truyền internet yếu,tệ,,
Internet,không liên quan,,
"Giật lag, bị tự kỉ vì lâu k có bạn bè",tệ,,
không,bình thường,,
MẠNG YẾU ,tệ,,
Ko,bình thường,,
khó tương tác với bạn bè thầy cô,tệ,,
Kh có,bình thường,,
Không có ý kiến ,bình thường,,
Mạng yếu,tệ,,
Không có,bình thường,,
Thiếu tương tác,tệ,,
"đường truyền internet, tương tác qua học trực tuyến không được như học trên lớp, khó kết nối ",rất tệ,,
không tập trung,tệ,,
Đường truyền internet không ổn định,tệ,,
cup dien,tệ,,
Đường truyền hơi giật lag,tệ,,
"đường truyền internet yếu, hay cúp điện",tệ,,
kho tiep thu,tệ,,
không có,bình thường,,
"khó tiếp thu đầy đủ kiến thức, tương tác kém, phụ thuộc vào internet ",tệ,,
Mạng không ổn định,tệ,,
Không có,bình thường,,
Đường truyền internet,tệ,,
mang yếu,tệ,,
không có,bình thường,,
Không có,bình thường,,
đường truyền không ổn định,tệ,,
Ồn ào,tệ,,
Mạng và cúp điện,tệ,,
"mạng yếu nhiều khi bị out, thầy cô không thông cảm",tệ,,
Đường truyền internet không ổn định,tệ,,
Đường truyền Internet ,tệ,,
Mạng internet không ổn định,tệ,,
Mạng lag,tệ,,
không,bình thường,,
Mạng yếu,tệ,,
.,không liên quan,,
Không tiếp thu nhiều,tệ,,
kết nối có khi yếu ,tệ,,
đường truyền internet,tệ,,
Sự trao đổi giữa sinh viên và giảng viên không được như học trực tiếp tại trường,tệ,,
mạng không ổn định,tệ,,
Đường truyền internet đôi khi không ổn định,tệ,,
Mạng,tệ,,
mạng,tệ,,
khong gap b,bình thường,,
Mạng Internet bất thường ,tệ,,
Đường truyền internet,tệ,,
đường truyền internet,tệ,,
mạng yếu ,tệ,,
sóng yếu,tệ,,
Rớt mạng,tệ,,
Bất tiện trong thiết bị học,tệ,,
Không,bình thường,,
không có,bình thường,,
Hơi lười,tệ,,
Mạng không ổn định,tệ,,
mất điện,tệ,,
Đau mắt,tệ,,
Đường truyền không ổn định.,tệ,,
"thiết bị, internet, điện",tệ,,
Phân tâm,tệ,,
Wifi yếu,tệ,,
Không có,bình thường,,
đường truyền bất ổn định,tệ,,
"Khó tương tác giảng viên, tốn nhiều thời gian, đau lưng, mỏi mắt, khó nắm chắc kiến thức.",rất tệ,,
k,bình thường,,
đường truyền internet; thiết bị sử dụng học trực tuyến,tệ,,
Mạng Internet,tệ,,
đường truyền Internet,tệ,,
Khó tiếp thu,tệ,,
không,bình thường,,
Mạng lag,tệ,,
đường truyền internet,tệ,,
a,,,
không,bình thường,,
Đường truyền mạng đôi lúc còn gặp trục trặc,tệ,,
Internet,không liên quan,,
thiết bị đáp ứng đôi khi trở ngại,tệ,,
hay rớt mạng,tệ,,
Kết nối internet,tệ,,
mạng hay yếu,tệ,,
Bình thường ,bình thường,,
mạng lad,tệ,,
k,bình thường,,
đường truyền internet không ổn định,tệ,,
không có,bình thường,,
Khó tương tác gv,tệ,,
internet,không liên quan,,
không,bình thường,,
Dạ jhoong,bình thường,,
Tiép thu chậm,tệ,,
Mạng hay mất kết nối,tệ,,
không có,bình thường,,
không có,bình thường,,
Không,bình thường,,
cúp điện ,bình thường,,
mất mạng mạng lag,tệ,,
"mạng yếu, tốn chi phí phòng trọ",tệ,,
Em bị mất mạng trong lúc tham gia lớp học,tệ,,
Mạng chưa ổn định,tệ,,
Hao điện,tệ,,
Có,không liên quan,,
không có,bình thường,,
mạng yếu,tệ,,
mạng lag,tệ,,
"cô không giảng vào trọng tâm bài, chỉ nói qua loa, chưa đúng chuyên môn",rất tệ,,
không trao đổi được với gv nhiều,tệ,,
không có khó khăn,tốt,,
Hay gặp vấn đề về internet,tệ,,
mạng yếu,tệ,,
KHÔNG,bình thường,,
Không có,bình thường,,
không có,bình thường,,
Ko có khó khăn,tệ,,
lag,tệ,,
Mạng yếu,tệ,,
đường truyền yếu,tệ,,
Ko,bình thường,,
Đường truyền internet luôn bị gián đoạn,tệ,,
Không được gặp bạn bè,tệ,,
Internet chậm,tệ,,
Không,bình thường,,
thiết bị sử dụng học trực tuyến ,tệ,,
Mạng yếu,tệ,,
Không có,bình thường,,
Đường truyền mạng yếu,tệ,,
Đường truyền internet bị chậm dẫn đến nghe giảng hơi khó khăn,tệ,,
Khó hiểu bài,tệ,,
Khong,bình thường,,
"đường truyền internet có thể bị chậm, làm gián đoạn buổi học",tệ,,
"Không có, mình rất mong tiếp tục đc học onl",tệ,,
đường truyền internet,tệ,,
ko,bình thường,,
mạng yếu,tệ,,
Không,bình thường,,
Đường truyền internet yếu,tệ,,
Không ,bình thường,,
Không,bình thường,,
Internet,không liên quan,,
a,không liên quan,,
đường truyền yếu,tệ,,
kh,không liên quan,,
K,bình thường,,
Kh có,bình thường,,
Không tiếp thu được nhiều kiến thức,tệ,,
Máng yếu,tệ,,
Không có ,bình thường,,
Hinh anh,không liên quan,,
mạng chập chờn,tệ,,
Không tiếp thu nhiều,tệ,,
internet không ổn định,tệ,,
mạng lag,tệ,,
đường truyền internet yếu,tệ,,
cup dien,tệ,,
Đường truyền hơi giật lag,tệ,,
"đôi khi rớt mạng, mạng yếu",tệ,,
Không có ,bình thường,,
Mạng không ổn định ,tệ,,
buồn ngủ khó tiếp thu,tệ,,
Internet yếu,tệ,,
Khó tiếp thu,tệ,,
không gặp trực tiếp bạn bè,tệ,,
"Mượn thiết bị học online, mất điện",tệ,,
Không,bình thường,,
Đường truyền không ổn định,tệ,,
không,bình thường,,
Đường truyền internet,tệ,,
mạng yếu,tệ,,
Không có,bình thường,,
"đường truyền không ổn định, nhiều tạp âm, tiếng ồn",tệ,,
không có,bình thường,,
"Vấn đề cúp điện, mạng",tệ,,
"mạng chập chờn, thầy cô ít khi thông cảm cho sinh viên",rất tệ,,
Mạng yếu,tệ,,
 ,không liên quan,,
Đường truyền internet,tệ,,
Thiếu tương tác,tệ,,
Đường truyển kém,tệ,,
Đường truyền Internet ,tệ,,
mạng không ổn định,tệ,,
Hoi ,không liên quan,,
Mạng lag,tệ,,
Wifi,không liên quan,,
.,không liên quan,,
đường truyền,không liên quan,,
đường truyền internet,tệ,,
Không có,bình thường,,
không có,bình thường,,
.,không liên quan,,
Chưa thấy khó khăn trong việc học online ,tệ,,
Mạng lag,tệ,,
đường truyền internet,tệ,,
Internet đôi lúc chập chờn,tệ,,
Không tập trung,tệ,,
mạng yếu ,tệ,,
Đường truyền mạng ,tệ,,
Khoong có,tệ,,
Mạng yếu,tệ,,
tiếp thu kiến thực không bằng học off,tệ,,
Thiếu thiết bị để học,tệ,,
Không có,bình thường,,
đường truyền,bình thường,,
Không có ,bình thường,,
Những tình huống như kết nối mạng kém,tệ,,
không hiểu bài bằng học off,tệ,,
Giáo viên hay mất tập trung,tệ,,
Mạng internet không ổn định,tệ,,
mạng yếu,tệ,,
"Khó tiếp thu, mạng lag",tệ,,
Mạng lag,tệ,,
Khong,bình thường,,
Khó tiếp thu,tệ,,
ko có,bình thường,,
đường truyền kết nối đôi lúc gặp vấn đề,tệ,,
"dễ có những tình huống không lường trước được xảy ra như: cúp điện, rớt mạng, hư hỏng thiết bị,...",rất tệ,,
không có,bình thường,,
đường truyền internet không ổn định,tệ,,
"khó hiểu, mạng lag, ",tệ,,
Không,bình thường,,
Mạng internet không ổn định,tệ,,
Đường truyền yếu,tệ,,
khó trao đổi với thầy hơn trực tiếp,tệ,,
không hiệu quả,tệ,,
đường truyền internet,tệ,,
"Mất điện, rớt mạng, mạng chậm,......",tệ,,
.,không liên quan,,
Khó khăn về thiết bị học,tệ,,
Đường truyền internet không ổn định,tệ,,
không có,bình thường,,
Mạng lag,tệ,,
Không có,bình thường,,
không,bình thường,,
khó có thể tập trung vafp nghe giảng,tệ,,
khong co,bình thường,,
mạng yếu,tệ,,
Khó tiếp thu bài,tệ,,
Nhà đôi khi cúp điện,tệ,,
khó tương tác,tệ,,
Đường truyền Internet…,tệ,,
Không,bình thường,,
Mất điện,tệ,,
không có,bình thường,,
Không học được trực tiếp ,tệ,,
Đường truyền mạng kém và không ổn định,tệ,,
"Mạng lag , loa bị nhòe...",tệ,,
Ko coá,bình thường,,
Nhìn màn hình máy tính quá nhiều,tệ,,
Không,bình thường,,
Khó tiếp thu,tệ,,
Đường truyền Internet không ổn định ảnh hường đến quá trình học trực tuyến ,tệ,,
Ít tương tác với giảng viên và bạn bè,,,
Mạng,tệ,,
không,bình thường,,
hư cam,tệ,,
sự tập trung,bình thường,,
"Khó tương tác với giáo viên, bạn bè",tệ,,
"Tạo cảm giác sợ đám đông vì ở trong nhà nhiều, không rèn luyện được các kĩ năng mềm như giao tiếp, nói chuyện trước đám động.",rất tệ,,
không có,bình thường,,
Yếu tố bên ngoài tác động nhiều,tệ,,
Khó tiếp thu bài hơn học offline,tệ,,
ss,không liên quan,,
Khó giao tiếp,tệ,,
thiếu trang thiết bị,tệ,,
đau mắt,tệ,,
Vaba ,không liên quan,,
"Đường truyền internet kém, cúp điện",tệ,,
Wifi yếu,tệ,,
Không,bình thường,,
T,không liên quan,,
rớt mạng,tệ,,
không thể tiếp xúc gặp mặt trực tiếp nhiều với giáo viên giảng dạy,tệ,,
Mất tập chung,tệ,,
Không được tương tác trực tiếp với giảng ,tệ,,
ko,bình thường,,
Mạng ko ổn định,tệ,,
kc,tệ,,
không tương tác trực tiếp được với giảng viên,tệ,,
"Mạng lag, có vấn đề về thiết bị",tệ,,
gf,không liên quan,,
"Mang lag , loa bị nhiễu",tệ,,
không coq,bình thường,,
Khó tiếp thu,tệ,,
Đường truyền Interner không ổn định trong quá trình học trực tuyến,tệ,,
s,không liên quan,,
Không,bình thường,,
"Không thể trực tiếp hỏi bài, mạng lag",tệ,,
Nhìn màn hình máy tính quá nhiều,tệ,,
Ko coá,bình thường,,
không thể tương tác với giảng viên và bận bè nhiều,tệ,,
k,bình thường,,
Mạng,tệ,,
đau mắt,tệ,,
không,bình thường,,
sự tập trung,bình thường,,
"Tạo cảm giác sợ đám đông vì ở trong nhà nhiều, không rèn luyện được các kĩ năng mềm như giao tiếp, nói chuyện trước đám động.",rất tệ,,
Yếu tố bên ngoài tác động nhiều,tệ,,
Khó tiếp thu bài tốt,tệ,,
Khó giao tiếp,tệ,,
trang thiết bị như wifi,tệ,,
Mất tập chung,tệ,,
Mâm,tệ,,
Internet bị kém,tệ,,
Không,bình thường,,
Wifi yếu,tệ,,
rớt mạng,tệ,,
"Khó tương tác với giáo viên, bạn bè",tệ,,
không thể tiếp xúc gặp mặt trực tiếp nhiều với giáo viên giảng dạy,tệ,,
hư camera,tệ,,
Kh được tương tác trực tiếp với giảng viên ,tệ,,
ko,bình thường,,
Mạng ko ổn định,tệ,,
T,không liên quan,,
kc,không liên quan,,
không tương tác trực tiếp được với giảng viên,tệ,,
Đã quen học tập theo phương pháp truyền thống nên khó để tập trung hơn,tệ,,
.,không liên quan,,
Mjang internet,tệ,,
không có,bình thường,,
không có,bình thường,,
không,bình thường,,
Không có,bình thường,,
khó có thể tập trung vào việc học do nhiều yếu tố xung quanh tác động,rất tệ,,
khong co,bình thường,,
mạng yếu,tệ,,
Khó tiếp thu bài,tệ,,
Đường truyền internet không ổn định,tệ,,
Mạng yếu,tệ,,
khó tương tác,tệ,,
Đường truyền Internet…,tệ,,
Không,bình thường,,
Mất điện,bình thường,,
Không được học trực tiếp ,tệ,,
Đường truyền,bình thường,,
mạng lag yếu ,tệ,,
đường kết nối internet,tệ,,
Internet kém,tệ,,
Đường truyền internet nhiều lúc không ổn định. Lâu lâu còn bị cúp điện bất chợt,tệ,,
Không,bình thường,,
không có,bình thường,,
mạng yếu,tệ,,
Đường truyền internet bị chậm dẫn đến nghe giảng hơi khó khăn,tệ,,
khong co,bình thường,,
wifi yếu,tệ,,
Internet,không liên quan,,
không,bình thường,,
đường truyền internet,tệ,,
ok,tốt,,
Không ,bình thường,,
đường truyền internet chập chờn,tệ,,
Mạng kém,tệ,,
K,bình thường,,
K có khó khăn,tệ,,
ko có,bình thường,,
đường truyền kết nối internet.,tệ,,
Wifi kém,tệ,,
Khó hiểu bài,tệ,,
Không có,bình thường,,
Khó trao đổi bài với giảng viên ngoài giờ học,tệ,,
"mạng hay bị lag, không giao tiếp được nhiều vs giảng viên và và các bạn",rất tệ,,
đường truyền internet yếu,tệ,,
Ít hiểu bài hơn,tệ,,
"Tình trạng mạng yếu, máy tính kém nộp bài kiểm tra, thi không được như ý muốn",rất tệ,,
Gặp trục trặc về mạng và thiết bị học,tệ,,
không,bình thường,,
không có khó khăn,tốt,,
"Mạng không ổn định, mất điện ...",tệ,,
Phụ thuộc đường truyền internet,tệ,,
Thỉnh thoảng đường truyền kém,tệ,,
"mất kết nối, mất mạng",tệ,,
Không,bình thường,,
không có ý kiến ạ,tệ,,
Mạng trục trặc...,tệ,,
Không thể trao đổi trực tiếp với giảng viên,tệ,,
Đã khắc phục hết ,tệ,,
Kết nối internet hay chập chờn.,tệ,,
Không,bình thường,,
Do ko có laptop nên xin điểm i ạ,tệ,,
K,bình thường,,
Mạng yếu,tệ,,
mạng yếu,tệ,,
Môi trường học ồn,tệ,,
Mạng yếu ,tệ,,
kết nối mạng kém ,tệ,,
mạng yếu ,tệ,,
"Đường mạng không ổn định, có những bất cấp trong học tập, đã quen cách học trực tiếp",rất tệ,,
Tiếp thu kiến thức ,,,
ko,bình thường,,
Nhà không có wifi phải đăng kí 4G học,tệ,,
Mạng yếu,tệ,,
mất mạng,tệ,,
không có ý kiến ạ,bình thường,,
Cúp điện,tệ,,
Không có,bình thường,,
mạng không ổn định,tệ,,
Khó trao đổi bài với giảng viên nếu có nhu cầu,tệ,,
đường truyền internet yếu,tệ,,
không có ,bình thường,,
"đường truyền mạng kém, chất lượng tiếp thu hạn chế",tệ,,
Không có,bình thường,,
Mạng chập chờn,tệ,,
không,bình thường,,
Mạng kém,tệ,,
Không có ,bình thường,,
không ,bình thường,,
"Hết mạng,rớt mạng hoặc cúp điện ko thể học",tệ,,
Không trao đổi trực tiếp được với giáo viên,tệ,,
"kết nối không ổn định, ",tệ,,
không có  khó khăn,tệ,,
đường truyền mạng không ổn định,tệ,,
không trực tiếp tham gia các hoạt động thực tế về môn học,tệ,,
Rớt mạng giữa chừng,tệ,,
Thỉnh thoảng đường truyền kém ,tệ,,
Mạng yếu ,tệ,,
Không ,bình thường,,
Bình thường,bình thường,,
mạng yếu,tệ,,
Không thể giao tiếp nhiều với giáo viên,tệ,,
"Đường mạng không ổn định, có những bất cấp trong học tập, đã quen cách học trực tiếp",rất tệ,,
Không hiểu bài bằng học trực tiếp,,,
Mạng kém,tệ,,
"mạng hay bị lag, không giao tiếp được nhiều vs giảng viên và và các bạn",rất tệ,,
"Phần mềm không thích ứng với máy, đường truyền không ổn định",tệ,,
Mạng yếu,tệ,,
Khó tiếp thu hết kiến thức,tệ,,
đường truyền kém,tệ,,
Đôi lúc không theo kịp ,tệ,,
Đường truyền,tệ,,
Buồn ngủ ạ ,tệ,,
đường kết nối internet,tệ,,
Mạng yếu,tệ,,
Mạng kém,tệ,,
Internet kém,tệ,,
Đường truyền internet nhiều lúc không ổn định,tệ,,
không hiểu bài,tệ,,
không ,bình thường,,
Không có,bình thường,,
mạng yếu,tệ,,
Không,bình thường,,
Ko,bình thường,,
vui,tệ,,
mạng học không ổn định trong một số thời gian,tệ,,
mạng yếu,tệ,,
wifi yeu,tệ,,
Dễ mất mạng và out khỏi lớp,tệ,,
Không,bình thường,,
duong truyen internet,tệ,,
ok,tốt,,
Mạng yếu,tệ,,
chưa có,tệ,,
Mạng yếu,tệ,,
Đường truyền internet bị chậm dẫn đến nghe giảng hơi khó khăn,rất tệ,,
khong co,bình thường,,
mạng lag và ít tương tác ,tệ,,
mạng yếu,tệ,,
mạng lag,tệ,,
Mạng kém,tệ,,
K có,bình thường,,
Đường truyền internet,tệ,,
Đường truyền internet,tệ,,
không,bình thường,,
đường truyền bất ổn,tệ,,
Không ,bình thường,,
mạng yếu,tệ,,
Không có ,bình thường,,
Mạng,tệ,,
.,không liên quan,,
đường truyền internet,tệ,,
bt,bình thường,,
K,bình thường,,
Không,bình thường,,
k có,bình thường,,
hầu như không có,tệ,,
không có,bình thường,,
đường truyền internet chập chờn ,tệ,,
"khó khăn lúc cúp điện, hoặc wifi có vấn đề",tệ,,
không có ạ,bình thường,,
Lag,tệ,,
Không có,bình thường,,
chưa có,bình thường,,
Không có ,bình thường,,
khó hiểu bài,tệ,,
mạng yếu,tệ,,
khó hiểu bất tiện,tệ,,
Mạng lag,tệ,,
Mạng không ổn định,tệ,,
mang yeu,tệ,,
Về đường truyền,tệ,,
.,không liên quan,,
Đường truyền,bình thường,,
mạng yếu,tệ,,
Đường tryền không ổn định,tệ,,
Đôi lúc đường truyền không ổn định,tệ,,
0,không liên quan,,
"lỗi phần mềm, phần mềm khá cũ, mạng yếu ",rất tệ,,
mạng yếu,tệ,,
wifi,không liên quan,,
"mạng bị lỗi, ",tệ,,
Mạng yếu,tệ,,
kết nối mạng đôi khi gián đoạn,tệ,,
Không,bình thường,,
Không ,bình thường,,
ok,tốt,,
không,bình thường,,
không,bình thường,,
"Đường truyền không ổn định, mất điện đột xuất",tệ,,
"đường truyền internet, cúp điện đột ngột,....",tệ,,
Không,bình thường,,
"đường truyền mạng kém, chất lượng tiếp thu hạn chế",rất tệ,,
không trao đổi trực tiếp được với giảng viên,tệ,,
mạng lag,tệ,,
Mạng chập chờn,tệ,,
cô TÚ không tương tác với lớp khi em kho6nghie63u bài và đưa tay lên hỏi thì cô rất cọc cằn và không có ý định giải đáp thắc mắc cho em. Cô cho thời gian nộp bài không hợp lý cô cho rất nhiều bài tập nhưng hạn nộp lá 11h30 trưa trong khi các thầy cô cũng dạy môn logitisc cho thời hạn rất hợp lý là tới 12h đêm mới hết hạm.cô chấm điểm thì rất bất công và em cảm thấy trường nên cân nhắc cho cô ấy dạy.,rất tệ,,
.,không liên quan,,
Giảng viên không thân thiện,,,
Lâu lâu mạng lag,tệ,,
Khó tiếp thu,tệ,,
Mạng lag,tệ,,
phu thuoc vao mang,tệ,,
"Cô quá khắt khe trong việc lấy điểm , làm bài tập đầy đủ học rất nghiêm túc nhưng lấy điểm quá trình rất khó hoặc không cho điểm. Nói chung là khá thất vọng ",rất tệ,,
không,bình thường,,
mạng lag,tệ,,
khong,bình thường,,
Xa ,bình thường,,
Mạng lag,tệ,,
.,không liên quan,,
Ko,bình thường,,
"Internet không ổn định, không có máy tính để thực hành, giáo viên bỏ qua ý kiến của sv, không hứng thú với bài học",rất tệ,,
Cô im lặng với inh viên,,,
khong,bình thường,,
đường truyền internet không ổn định,tệ,,
Mất mạng,tệ,,
.,không liên quan,,
Đường truyền internet,tệ,,
Mạng yếum lap hư,tệ,,
Lỗi đường truyền,tệ,,
Mạng yếu,tệ,,
Cô dạy quá nhanh,tệ,,
không có,bình thường,,
ngồi lâu một chỗ không tốt cho sức khỏe,tệ,,
Vấn đề về máy tính,tệ,,
Bình thường,bình thường,,
Không hiểu bài bằng học trực tiếp,tệ,,
không có ạ,bình thường,,
Khó giao tiếp với nhau,tệ,,
"Mạng không ổn định nhưng khắc phục được, bài tập nhiều quá làm không hết",rất tệ,,
mạng yếu,tệ,,
đường truyền internet không ổn định,tệ,,
Đôi lúc đường truyền không ổn định,tệ,,
không có,bình thường,,
0,không liên quan,,
Mạng lag,tệ,,
mạng chập chờn,tệ,,
"mạng, âm thanh ",tệ,,
Không,bình thường,,
Không được gặp trực tiếp bbe nên làm việc nhóm khó khăn hơn,tệ,,
.,không liên quan,,
Rớt mạng lỗi mạng mạng yếu ..vv....vv...,tệ,,
Không tương tác được,tệ,,
Ít hiểu bài hơn,tệ,,
Mạng yếu,tệ,,
"mạng hay lag hay bị out ra, có nhìu vấn đề chưa hiểu rõ",tệ,,
Nhà thường xuyên mất điện,tệ,,
"Mạng chập chờn,nhiều giáo viên k thông cảm",rất tệ,,
Lâu lâu mạng lag,tệ,,
Tình trạng mạng ,tệ,,
"Đường truyền thỉnh thoảng bị mất kết nối, khó tương tại được với giảng viên so với học trực tiếp",rất tệ,,
"Gặp vấn đề về mạng, thiết bị học",tệ,,
Khó học nhóm,tệ,,
Không,bình thường,,
Mạng lag,tệ,,
.,không liên quan,,
Khó tiếp thu ,tệ,,
Không được trao đổi với bạn bè ,tệ,,
wifi,không liên quan,,
Môi trường học ồn ào,tệ,,
đường truyền không ổn định,tệ,,
không,bình thường,,
khó tiếp thu và tập trung,tệ,,
khong,bình thường,,
mạng không ổn định,tệ,,
Đi xa ,không liên quan,,
không,bình thường,,
Phụ thuộc đường truyền internet,tệ,,
"Không thể tập trung, internet không ổn định, khó tiếp thu bài học.",rất tệ,,
Ko,bình thường,,
khogn,bình thường,,
mạng không ổn định,tệ,,
"mất kết nối, cúp điện",tệ,,
Mạng yếu,tệ,,
Mạng hay bị rớt,tệ,,
kết nối mạng kém,tệ,,
"Đường truyền mạng thỉnh thoảng bị mất kết nối, mất điện đột xuất.",rất tệ,,
kết nối mạng đôi khi bị gián đoạn,tệ,,
Mạng không ổn định,tệ,,
Không,bình thường,,
"Mạng yếu, lap hưl",tệ,,
dễ mất tập trung,,,
Không có,bình thường,,
Khó tiếp thu bài học ,tệ,,
Đường truyền internext không ổn định,tệ,,
không tương tác được với giáo viên nhiều,tệ,,
"đường truyền yếu, hay bị mất mạng khi kiểm tra rất cực,..",rất tệ,,
Đường truyền rất kém,tệ,,
"mất mạng, mất điện",tệ,,
bt,bình thường,,
Cúp điện,tệ,,
không có,bình thường,,
Mạng không ổn định,tệ,,
không có ,bình thường,,
Không,bình thường,,
Không có,bình thường,,
Mạng hay lag,tệ,,
Nhà thường xuyên mất điện,tệ,,
Khó tiếp thu bài,tệ,,
đường truyền không ổn định,tệ,,
rớt mạng,tệ,,
"Các lỗi do đường truyền mạng, cúp điện",tệ,,
Đường truyền internet,tệ,,
Phần mềm không tương thích với máy tính,tệ,,
ko,bình thường,,
Ko,bình thường,,
khó tương tác với giáo viên,tệ,,
Không có,bình thường,,
